year	month	day	hour	minute	second	TSG2.SBE21.Salinity	WEATHER.PBWWI.DewPointPort	WEATHER.PBWWI.AirTempPort	WEATHER.PBWWI.WaterTempPort	WEATHER.PBWWI.TrueWindDir	WEATHER.PBWWI.HumidityPort	WEATHER.PBWWI.RelWindSpeed	WEATHER.PBWWI.TrueWindSpeed	WEATHER.PBWWI.LwRadiation	WEATHER.PBWWI.GlobalRadiation	CNAV2.GPGGA.Latitude	CNAV2.GPGGA.Longitude
mean	mean	mean	mean	mean	mean	PSU	°C	°C	°C	deg	%	m/s	m/s	W/m²	W/m²	°	°
2020	01	18	03	44	00	35.7577	21.70	26.40	27.50	59.00	75.00	12.30	6.90	396.00	-1.00	13.06	-59.44
2020	01	18	03	45	00	35.7583	22.00	26.40	27.50	51.00	76.00	12.40	7.10	395.00	-1.00	13.06	-59.43
2020	01	18	03	46	00	35.7586	21.90	26.40	27.50	54.00	76.00	12.60	7.50	396.00	-1.00	13.07	-59.43
2020	01	18	03	47	00	35.7584	21.70	26.40	27.50	53.00	75.00	13.20	8.20	398.00	-1.00	13.07	-59.43
2020	01	18	03	48	00	35.7579	21.80	26.40	27.50	51.00	75.00	12.90	7.80	399.00	-1.00	13.07	-59.43
2020	01	18	03	49	00	35.7572	21.80	26.30	27.50	54.00	76.00	13.30	8.10	404.00	-1.00	13.07	-59.43
2020	01	18	03	50	00	35.7573	21.60	26.40	27.50	52.00	75.00	13.30	8.20	408.00	-1.00	13.07	-59.42
2020	01	18	03	51	00	35.7583	21.60	26.40	27.50	53.00	74.00	13.00	7.90	403.00	-1.00	13.08	-59.42
2020	01	18	03	52	00	35.7593	21.40	26.40	27.50	49.00	74.00	13.00	7.80	397.00	-1.00	13.08	-59.42
2020	01	18	03	53	00	35.7610	21.40	26.40	27.50	50.00	73.00	12.50	7.20	393.00	-1.00	13.08	-59.42
2020	01	18	03	54	00	35.7626	21.70	26.40	27.50	55.00	75.00	13.00	7.70	392.00	-1.00	13.08	-59.42
2020	01	18	03	55	00	35.7639	21.80	26.40	27.50	51.00	75.00	12.30	7.10	392.00	-1.00	13.09	-59.42
2020	01	18	03	56	00	35.7652	21.80	26.40	27.50	48.00	75.00	12.50	7.40	394.00	-1.00	13.09	-59.41
2020	01	18	03	57	00	35.7675	21.60	26.40	27.50	48.00	74.00	12.90	7.70	396.00	-1.00	13.09	-59.41
2020	01	18	03	58	00	35.7689	21.60	26.40	27.50	52.00	74.00	13.10	7.90	399.00	-1.00	13.09	-59.41
2020	01	18	03	59	00	35.7701	21.70	26.40	27.50	50.00	75.00	13.60	8.30	401.00	-1.00	13.10	-59.41
2020	01	18	04	00	00	35.7710	21.90	26.40	27.50	49.00	76.00	12.70	7.60	405.00	-1.00	13.10	-59.41
2020	01	18	04	01	00	35.7731	22.10	26.40	27.50	49.00	77.00	12.50	7.30	415.00	-1.00	13.10	-59.41
2020	01	18	04	02	00	35.7756	21.90	26.40	27.50	49.00	76.00	12.70	7.50	418.00	-1.00	13.10	-59.41
2020	01	18	04	03	00	35.7779	21.80	26.40	27.50	50.00	76.00	13.60	8.40	415.00	-1.00	13.11	-59.40
2020	01	18	04	04	00	35.7798	21.70	26.40	27.50	55.00	75.00	13.50	8.40	407.00	-1.00	13.11	-59.40
2020	01	18	04	05	00	35.7825	21.60	26.40	27.50	54.00	74.00	13.70	8.60	400.00	-1.00	13.11	-59.40
2020	01	18	04	06	00	35.7854	21.90	26.40	27.60	53.00	76.00	13.10	7.90	396.00	-1.00	13.11	-59.40
2020	01	18	04	07	00	35.7872	21.70	26.40	27.50	53.00	75.00	13.90	8.80	393.00	-1.00	13.12	-59.40
2020	01	18	04	08	00	35.7865	21.60	26.40	27.50	52.00	75.00	13.70	8.50	390.00	-1.00	13.12	-59.40
2020	01	18	04	09	00	35.7861	21.50	26.40	27.60	57.00	74.00	13.40	8.30	389.00	-1.00	13.12	-59.39
2020	01	18	04	10	00	35.7868	21.60	26.40	27.50	55.00	75.00	13.50	8.30	389.00	-1.00	13.12	-59.39
2020	01	18	04	11	00	35.7872	21.20	26.40	27.50	53.00	73.00	13.60	8.50	387.00	-1.00	13.13	-59.39
2020	01	18	04	12	00	35.7878	21.60	26.40	27.50	50.00	75.00	12.80	7.50	387.00	-1.00	13.13	-59.39
2020	01	18	04	13	00	35.7905	21.90	26.40	27.50	53.00	76.00	12.80	7.50	387.00	-1.00	13.13	-59.39
2020	01	18	04	14	00	35.8084	21.60	26.40	27.50	54.00	74.00	13.70	8.40	387.00	-1.00	13.13	-59.39
2020	01	18	04	15	00	35.8320	21.50	26.40	27.50	50.00	74.00	13.30	8.10	387.00	-1.00	13.13	-59.38
2020	01	18	04	16	00	35.8312	21.50	26.40	27.50	49.00	74.00	13.00	7.70	387.00	-1.00	13.14	-59.38
2020	01	18	04	17	00	35.7999	21.60	26.40	27.50	50.00	75.00	12.60	7.90	388.00	-1.00	13.14	-59.38
2020	01	18	04	18	00	35.7910	21.70	26.40	27.50	54.00	75.00	11.50	8.20	388.00	-1.00	13.14	-59.38
2020	01	18	04	19	00	35.7908	21.50	26.40	27.60	53.00	74.00	12.50	8.50	389.00	-1.00	13.15	-59.38
2020	01	18	04	20	00	35.7913	21.40	26.40	27.50	57.00	73.00	12.20	8.60	387.00	-1.00	13.15	-59.38
2020	01	18	04	21	00	35.7948	21.30	26.40	27.60	58.00	73.00	12.20	8.40	387.00	-1.00	13.15	-59.38
2020	01	18	04	22	00	35.7976	21.40	26.40	27.60	61.00	73.00	11.90	8.30	386.00	-1.00	13.15	-59.38
2020	01	18	04	23	00	35.7979	21.50	26.40	27.60	55.00	74.00	11.50	8.30	385.00	-1.00	13.16	-59.38
2020	01	18	04	24	00	35.7991	21.30	26.40	27.60	57.00	73.00	6.90	8.30	385.00	-1.00	13.16	-59.38
2020	01	18	04	25	00	35.8025	21.70	26.40	27.60	50.00	75.00	7.30	7.70	385.00	-1.00	13.16	-59.39
2020	01	18	04	26	00	35.8215										13.16	-59.39
2020	01	18	04	27	00	35.8420	21.60	26.30	27.60	51.00	75.00	8.50	8.40	385.00	-1.00	13.16	-59.39
2020	01	18	04	28	00	35.8642	21.70	26.30	27.60	57.50	75.50	7.10	7.80	384.00	-1.00	13.16	-59.39
2020	01	18	04	29	00	35.8794	21.70	26.30	27.60	61.00	76.00	6.50	7.70	384.00	-1.00	13.17	-59.40
2020	01	18	04	30	00	35.9103	21.90	26.30	27.60	63.00	76.00	7.00	8.20	384.00	-1.00	13.17	-59.40
2020	01	18	04	31	00	35.9146										13.17	-59.40
2020	01	18	04	32	00	35.9390	21.80	26.30	27.60	64.00	76.00	7.50	7.30	384.00	-1.00	13.17	-59.40
2020	01	18	04	33	00	35.9407	21.60	26.30	27.60	60.00	75.00	9.20	7.30	384.00	-1.00	13.17	-59.40
2020	01	18	04	34	00	35.9380	21.70	26.35	27.60	57.50	75.00	8.65	7.50	385.00	-1.00	13.17	-59.40
2020	01	18	04	35	00	35.9329										13.17	-59.40
2020	01	18	04	36	00	35.9257	21.70	26.30	27.60	57.00	75.00	8.40	7.90	389.00	-1.00	13.17	-59.40
2020	01	18	04	37	00	35.9042	21.80	26.30	27.60	57.00	76.00	8.50	8.10	391.00	-1.00	13.17	-59.40
2020	01	18	04	38	00	35.9055	21.90	26.40	27.60	55.00	76.00	8.30	7.90	388.00	-1.00	13.17	-59.40
2020	01	18	04	39	00	35.9073	21.50	26.30	27.60	52.00	74.00	8.40	8.10	387.00	-1.00	13.17	-59.40
2020	01	18	04	40	00	35.9071	21.30	26.30	27.60	52.00	73.00	8.30	8.10	387.00	-1.00	13.17	-59.40
2020	01	18	04	41	00	35.9073	21.60	26.30	27.60	52.00	75.00	8.10	7.70	386.00	-1.00	13.17	-59.40
2020	01	18	04	42	00	35.9070	21.80	26.30	27.60	57.00	76.00	7.50	7.10	385.00	-1.00	13.17	-59.40
2020	01	18	04	43	00	35.9089	21.70	26.30	27.60	65.00	76.00	7.60	7.30	385.00	-1.00	13.17	-59.40
2020	01	18	04	44	00	35.9098	21.60	26.30	27.60	66.00	75.00	7.70	7.40	385.00	-1.00	13.17	-59.40
2020	01	18	04	45	00	35.9120	21.70	26.30	27.60	66.00	76.00	7.40	7.00	386.00	-1.00	13.17	-59.40
2020	01	18	04	46	00	35.9176	21.60	26.30	27.60	61.00	75.00	7.30	6.80	388.00	-1.00	13.17	-59.40
2020	01	18	04	47	00	35.9182	21.60	26.30	27.60	62.00	75.00	7.20	6.70	391.00	-1.00	13.17	-59.40
2020	01	18	04	48	00	35.9178	21.70	26.30	27.60	57.00	75.00	7.90	7.40	391.00	-1.00	13.17	-59.40
2020	01	18	04	49	00	35.9185	21.60	26.30	27.60	59.00	75.00	7.70	7.40	388.00	-1.00	13.17	-59.40
2020	01	18	04	50	00	35.9197	21.70	26.30	27.60	67.00	75.00	7.80	7.50	387.00	-1.00	13.17	-59.40
2020	01	18	04	51	00	35.9219	21.50	26.30	27.60	68.00	74.00	8.10	7.90	387.00	-1.00	13.17	-59.40
2020	01	18	04	52	00	35.9265	21.50	26.30	27.60	70.00	74.00	8.30	8.00	387.00	-1.00	13.17	-59.40
2020	01	18	04	53	00	35.9263	21.60	26.30	27.60	68.00	75.00	7.50	7.10	387.00	-1.00	13.17	-59.40
2020	01	18	04	54	00	35.9269	21.80	26.30	27.60	68.00	76.00	7.70	7.40	387.00	-1.00	13.17	-59.40
2020	01	18	04	55	00	35.9265	21.60	26.30	27.60	68.00	75.00	7.90	7.40	387.00	-1.00	13.17	-59.40
2020	01	18	04	56	00	35.9289	21.70	26.30	27.60	69.00	76.00	8.00	7.50	387.00	-1.00	13.17	-59.40
2020	01	18	04	57	00	35.9348	21.80	26.30	27.60	57.00	76.00	7.40	6.80	387.00	-1.00	13.17	-59.40
2020	01	18	04	58	00	35.9345	21.50	26.30	27.60	56.00	75.00	7.50	6.90	387.00	-1.00	13.17	-59.40
2020	01	18	04	59	00	35.9395	21.10	26.30	27.70	58.00	73.00	8.20	7.60	387.00	-1.00	13.17	-59.40
2020	01	18	05	00	00	35.9432	21.10	26.30	27.70	58.00	73.00	7.80	7.20	386.00	-1.00	13.17	-59.40
2020	01	18	05	01	00	35.9476	21.40	26.30	27.70	56.00	74.00	7.50	6.90	386.00	-1.00	13.17	-59.40
2020	01	18	05	02	00	35.9473	21.60	26.30	27.70	55.00	75.00	7.10	6.60	387.00	-1.00	13.17	-59.40
2020	01	18	05	03	00	35.9450	21.60	26.30	27.70	61.00	75.00	7.00	6.50	387.00	-1.00	13.17	-59.40
2020	01	18	05	04	00	35.9442	21.50	26.30	27.60	59.00	75.00	6.40	5.80	387.00	-1.00	13.17	-59.40
2020	01	18	05	05	00	35.9426	21.90	26.40	27.60	58.00	76.00	6.50	6.00	387.00	-1.00	13.17	-59.40
2020	01	18	05	06	00	35.9430	21.60	26.30	27.60	57.00	75.00	7.20	6.70	386.00	-1.00	13.17	-59.40
2020	01	18	05	07	00	35.9440	21.60	26.30	27.60	61.00	75.00	7.60	7.30	386.00	-1.00	13.17	-59.40
2020	01	18	05	08	00	35.9426	21.50	26.30	27.70	59.00	74.00	7.90	7.50	386.00	-1.00	13.17	-59.40
2020	01	18	05	09	00	35.9416	21.50	26.30	27.70	57.00	74.00	7.40	7.20	386.00	-1.00	13.17	-59.40
2020	01	18	05	10	00	35.9483	21.50	26.30	27.60	62.00	75.00	6.90	6.50	386.00	-1.00	13.17	-59.40
2020	01	18	05	11	00	35.9515	21.80	26.30	27.60	64.00	76.00	8.00	7.50	386.00	-1.00	13.17	-59.40
2020	01	18	05	12	00	35.9446	21.70	26.30	27.70	58.00	75.00	8.00	7.80	386.00	-1.00	13.17	-59.40
2020	01	18	05	13	00	35.9425	21.70	26.30	27.60	56.00	75.00	8.10	7.80	386.00	-1.00	13.17	-59.40
2020	01	18	05	14	00	35.9424	22.00	26.30	27.60	56.00	77.00	7.30	6.90	387.00	-1.00	13.17	-59.40
2020	01	18	05	15	00	35.9445	22.20	26.30	27.60	57.00	77.00	7.30	7.10	389.00	-1.00	13.17	-59.40
2020	01	18	05	16	00	35.9465	22.10	26.30	27.60	55.00	77.00	7.80	7.50	391.00	-1.00	13.17	-59.40
2020	01	18	05	17	00	35.9479	22.10	26.30	27.60	61.00	77.00	7.60	7.40	393.00	-1.00	13.17	-59.40
2020	01	18	05	18	00	35.9496	21.90	26.30	27.70	61.00	76.00	8.10	7.70	391.00	-1.00	13.17	-59.40
2020	01	18	05	19	00	35.9496	21.70	26.30	27.70	63.00	75.00	8.20	7.70	389.00	-1.00	13.17	-59.40
2020	01	18	05	20	00	35.9511	21.70	26.30	27.60	61.00	75.00	8.40	8.00	388.00	-1.00	13.17	-59.40
2020	01	18	05	21	00	35.9514	21.50	26.30	27.60	64.00	75.00	8.20	7.90	388.00	-1.00	13.17	-59.40
2020	01	18	05	22	00	35.9480	21.60	26.30	27.70	63.00	75.00	8.10	7.80	388.00	-1.00	13.17	-59.40
2020	01	18	05	23	00	35.9456	21.70	26.30	27.60	63.00	75.00	7.90	7.70	389.00	-1.00	13.17	-59.40
2020	01	18	05	24	00	35.9458	21.60	26.30	27.70	60.00	75.00	8.10	7.80	391.00	-1.00	13.17	-59.40
2020	01	18	05	25	00	35.9475	21.40	26.30	27.70	60.00	74.00	8.00	7.70	391.00	-1.00	13.17	-59.40
2020	01	18	05	26	00	35.9484	21.40	26.30	27.60	59.00	74.00	7.90	7.70	389.00	-1.00	13.17	-59.40
2020	01	18	05	27	00	35.9503	21.60	26.30	27.60	55.00	75.00	8.10	7.80	388.00	-1.00	13.17	-59.40
2020	01	18	05	28	00	35.9522	21.30	26.30	27.60	58.00	73.00	8.30	8.10	387.00	-1.00	13.17	-59.40
2020	01	18	05	29	00	35.9519	21.20	26.30	27.60	56.00	73.00	8.20	7.90	387.00	-1.00	13.17	-59.40
2020	01	18	05	30	00	35.9512	21.40	26.30	27.60	54.00	74.00	7.80	7.50	386.00	-1.00	13.17	-59.40
2020	01	18	05	31	00	35.9522	21.40	26.30	27.60	55.00	74.00	7.50	7.20	386.00	-1.00	13.17	-59.40
2020	01	18	05	32	00	35.9578	21.40	26.30	27.70	57.00	74.00	7.00	6.70	386.00	-1.00	13.17	-59.40
2020	01	18	05	33	00	35.9530	21.60	26.30	27.60	59.00	75.00	7.20	6.90	387.00	-1.00	13.17	-59.40
2020	01	18	05	34	00	35.9529	21.40	26.30	27.60	60.00	74.00	7.80	7.50	386.00	-1.00	13.17	-59.40
2020	01	18	05	35	00	35.9561	21.20	26.30	27.70	63.00	73.00	7.60	7.40	386.00	-1.00	13.17	-59.40
2020	01	18	05	36	00	35.9784	21.10	26.30	27.70	64.00	73.00	7.60	7.40	386.00	-1.00	13.17	-59.40
2020	01	18	05	37	00	35.9817	21.30	26.30	27.70	62.00	74.00	8.00	7.70	386.00	-1.00	13.17	-59.40
2020	01	18	05	38	00	36.0022	21.30	26.20	27.70	60.00	74.00	7.60	7.40	386.00	-1.00	13.17	-59.40
2020	01	18	05	39	00	35.9857	21.40	26.20	27.70	59.00	74.00	7.20	6.80	386.00	-1.00	13.17	-59.40
2020	01	18	05	40	00	36.0022	21.50	26.30	27.70	67.00	75.00	7.90	7.40	386.00	-1.00	13.17	-59.40
2020	01	18	05	41	00	35.9933	21.40	26.20	27.70	64.00	75.00	7.80	7.50	386.00	-1.00	13.17	-59.40
2020	01	18	05	42	00	35.9812	21.40	26.20	27.70	61.00	74.00	7.80	7.50	386.00	-1.00	13.17	-59.40
2020	01	18	05	43	00	35.9786	21.20	26.20	27.70	62.00	74.00	7.80	7.50	386.00	-1.00	13.17	-59.40
2020	01	18	05	44	00	35.9958	21.40	26.20	27.70	62.00	75.00	7.80	7.50	386.00	-1.00	13.17	-59.40
2020	01	18	05	45	00	35.9760	21.40	26.20	27.70	61.00	75.00	7.70	7.30	386.00	-1.00	13.17	-59.40
2020	01	18	05	46	00	35.9602	21.40	26.20	27.70	59.00	74.00	7.90	7.50	387.00	-1.00	13.17	-59.40
2020	01	18	05	47	00	35.9570	21.50	26.20	27.70	59.00	75.00	7.60	7.30	387.00	-1.00	13.17	-59.40
2020	01	18	05	48	00	35.9582	21.70	26.20	27.70	57.00	76.00	7.70	7.30	387.00	-1.00	13.17	-59.40
2020	01	18	05	49	00	35.9564	21.50	26.20	27.70	61.00	75.00	7.30	7.10	388.00	-1.00	13.17	-59.40
2020	01	18	05	50	00	35.9551	21.60	26.30	27.70	62.00	75.00	7.70	7.50	390.00	-1.00	13.17	-59.40
2020	01	18	05	51	00	35.9564	21.50	26.20	27.70	66.00	75.00	7.90	7.70	391.00	-1.00	13.17	-59.40
2020	01	18	05	52	00	35.9553	21.60	26.20	27.70	70.00	75.00	7.80	7.60	391.00	-1.00	13.17	-59.40
2020	01	18	05	53	00	35.9584	21.50	26.20	27.70	69.00	75.00	7.50	7.20	393.00	-1.00	13.17	-59.40
2020	01	18	05	54	00	35.9567	21.50	26.20	27.70	68.00	75.00	7.10	6.90	395.00	-1.00	13.17	-59.40
2020	01	18	05	55	00	35.9558	21.50	26.20	27.70	64.00	75.00	7.60	7.40	399.00	-1.00	13.17	-59.40
2020	01	18	05	56	00	35.9556	21.30	26.20	27.70	65.00	74.00	7.30	7.10	401.00	-1.00	13.17	-59.40
2020	01	18	05	57	00	35.9571	21.30	26.30	27.70	59.00	74.00	7.80	7.50	397.00	-1.00	13.17	-59.40
2020	01	18	05	58	00	35.9605	21.00	26.30	27.70	65.00	72.00	7.60	7.30	392.00	-1.00	13.17	-59.40
2020	01	18	05	59	00	35.9641	21.00	26.30	27.70	66.00	72.00	7.40	7.10	388.00	-1.00	13.17	-59.40
2020	01	18	06	00	00	35.9639	21.30	26.30	27.70	66.00	73.00	7.30	6.70	386.00	-1.00	13.17	-59.40
2020	01	18	06	01	00	35.9622	21.30	26.30	27.70	64.00	74.00	7.50	7.30	386.00	-1.00	13.17	-59.40
2020	01	18	06	02	00	35.9645	21.50	26.20	27.60	62.00	75.00	7.30	7.00	385.00	-1.00	13.17	-59.40
2020	01	18	06	03	00	35.9639	21.60	26.20	27.60	61.00	75.00	7.00	6.70	385.00	-1.00	13.17	-59.40
2020	01	18	06	04	00	35.9574	21.60	26.20	27.70	60.00	75.00	7.50	7.40	386.00	-1.00	13.17	-59.40
2020	01	18	06	05	00	35.9591	21.40	26.20	27.70	62.00	75.00	6.90	6.60	386.00	-1.00	13.17	-59.40
2020	01	18	06	06	00	35.9570	21.60	26.20	27.60	68.00	75.00	6.60	6.10	386.00	-1.00	13.17	-59.40
2020	01	18	06	07	00	35.9558	21.60	26.20	27.60	73.00	75.00	6.80	6.50	386.00	-1.00	13.17	-59.40
2020	01	18	06	08	00	35.9562	21.60	26.20	27.70	67.00	76.00	6.60	6.30	386.00	-1.00	13.17	-59.40
2020	01	18	06	09	00	35.9570	21.30	26.20	27.70	60.00	74.00	7.30	7.10	385.00	-1.00	13.17	-59.40
2020	01	18	06	10	00	35.9576	21.20	26.30	27.60	60.00	73.00	7.10	6.80	385.00	-1.00	13.17	-59.40
2020	01	18	06	11	00	35.9585	21.30	26.30	27.60	59.00	74.00	7.70	7.40	385.00	-1.00	13.17	-59.40
2020	01	18	06	12	00	35.9642	21.40	26.20	27.60	65.00	74.00	7.40	7.30	386.00	-1.00	13.17	-59.40
2020	01	18	06	13	00	35.9683	21.30	26.20	27.60	65.00	74.00	7.10	6.90	387.00	-1.00	13.17	-59.40
2020	01	18	06	14	00	35.9626	21.30	26.30	27.70	57.00	74.00	8.00	7.70	390.00	-1.00	13.17	-59.40
2020	01	18	06	15	00	35.9639	21.20	26.30	27.70	54.00	73.00	8.30	8.00	391.00	-1.00	13.17	-59.40
2020	01	18	06	16	00	35.9644	21.10	26.20	27.60	54.00	73.00	8.00	7.70	390.00	-1.00	13.17	-59.40
2020	01	18	06	17	00	35.9709	21.10	26.30	27.60	53.00	73.00	8.00	7.60	388.00	-1.00	13.17	-59.40
2020	01	18	06	18	00	35.9805	21.20	26.30	27.70	56.00	73.00	7.60	7.20	387.00	-1.00	13.17	-59.40
2020	01	18	06	19	00	35.9808	21.30	26.30	27.60	55.00	74.00	7.50	7.10	387.00	-1.00	13.17	-59.40
2020	01	18	06	20	00	35.9703	21.40	26.30	27.70	57.00	74.00	7.70	7.50	387.00	-1.00	13.17	-59.40
2020	01	18	06	21	00	35.9724	21.40	26.30	27.70	56.00	74.00	7.60	7.40	388.00	-1.00	13.17	-59.40
2020	01	18	06	22	00	35.9793	21.50	26.30	27.70	57.00	75.00	7.20	6.90	387.00	-1.00	13.17	-59.40
2020	01	18	06	23	00	35.9719	21.80	26.30	27.60	67.00	76.00	6.80	6.60	387.00	-1.00	13.17	-59.40
2020	01	18	06	24	00	35.9728	21.40	26.30	27.70	70.00	74.00	7.10	6.90	387.00	-1.00	13.17	-59.40
2020	01	18	06	25	00	35.9812	21.10	26.30	27.70	66.00	73.00	7.00	6.70	386.00	-1.00	13.17	-59.40
2020	01	18	06	26	00	35.9760	21.40	26.30	27.70	69.00	74.00	7.00	6.60	387.00	-1.00	13.17	-59.40
2020	01	18	06	27	00	35.9709	21.30	26.30	27.70	73.00	74.00	7.10	6.80	387.00	-1.00	13.17	-59.40
2020	01	18	06	28	00	35.9604	21.30	26.20	27.70	66.00	74.00	7.40	6.90	387.00	-1.00	13.17	-59.40
2020	01	18	06	29	00	35.9625	21.40	26.20	27.70	65.00	75.00	6.80	6.60	387.00	-1.00	13.17	-59.40
2020	01	18	06	30	00	35.9624	21.70	26.30	27.70	61.00	76.00	6.40	6.10	389.00	-1.00	13.17	-59.40
2020	01	18	06	31	00	35.9585	21.90	26.30	27.60	58.00	76.00	6.20	6.00	389.00	-1.00	13.17	-59.40
2020	01	18	06	32	00	35.9577	22.00	26.30	27.60	63.00	77.00	6.50	6.30	390.00	-1.00	13.17	-59.40
2020	01	18	06	33	00	35.9581	21.60	26.20	27.70	67.00	75.00	6.80	6.30	390.00	-1.00	13.17	-59.40
2020	01	18	06	34	00	35.9537	21.50	26.20	27.60	69.00	75.00	6.90	6.50	389.00	-1.00	13.17	-59.40
2020	01	18	06	35	00	35.9481	21.50	26.20	27.60	67.00	75.00	6.90	6.60	388.00	-1.00	13.17	-59.40
2020	01	18	06	36	00	35.9430	21.40	26.20	27.60	66.00	74.00	7.30	7.10	390.00	-1.00	13.17	-59.40
2020	01	18	06	37	00	35.9413	21.40	26.20	27.60	65.00	74.00	6.70	6.50	393.00	-1.00	13.17	-59.40
2020	01	18	06	38	00	35.9412	21.60	26.20	27.60	66.00	75.00	6.60	6.40	396.00	-1.00	13.17	-59.40
2020	01	18	06	39	00	35.9434	21.70	26.20	27.60	65.00	76.00	6.60	6.40	395.00	-1.00	13.17	-59.40
2020	01	18	06	40	00	35.9441	21.90	26.20	27.60	65.00	77.00	6.40	6.20	396.00	-1.00	13.17	-59.40
2020	01	18	06	41	00	35.9440	21.40	26.30	27.60	68.00	74.00	7.70	7.40	398.00	-1.00	13.17	-59.40
2020	01	18	06	42	00	35.9434	21.20	26.30	27.60	64.00	73.00	7.40	7.00	398.00	-1.00	13.17	-59.40
2020	01	18	06	43	00	35.9447	21.50	26.30	27.60	59.00	74.00	7.40	7.10	395.00	-1.00	13.17	-59.40
2020	01	18	06	44	00	35.9434	21.80	26.30	27.60	56.00	76.00	6.80	6.50	393.00	-1.00	13.17	-59.40
2020	01	18	06	45	00	35.9414	21.50	26.30	27.60	53.00	75.00	7.20	6.90	393.00	-1.00	13.17	-59.40
2020	01	18	06	46	00	35.9419	21.30	26.30	27.60	54.00	74.00	6.90	6.60	393.00	-1.00	13.17	-59.40
2020	01	18	06	47	00	35.9439	21.40	26.30	27.60	56.00	74.00	7.70	7.50	391.00	-1.00	13.17	-59.40
2020	01	18	06	48	00	35.9452	21.30	26.30	27.60	51.00	74.00	7.70	7.40	390.00	-1.00	13.17	-59.40
2020	01	18	06	49	00	35.9454	21.10	26.30	27.60	50.00	73.00	8.10	7.80	389.00	-1.00	13.17	-59.40
2020	01	18	06	50	00	35.9456	21.00	26.30	27.60	53.00	72.00	8.00	7.70	389.00	-1.00	13.17	-59.40
2020	01	18	06	51	00	35.9465	21.40	26.30	27.60	53.00	74.00	7.30	7.00	390.00	-1.00	13.17	-59.40
2020	01	18	06	52	00	35.9482	21.40	26.30	27.60	52.00	74.00	8.00	7.70	391.00	-1.00	13.17	-59.40
2020	01	18	06	53	00	35.9479	21.20	26.20	27.70	54.00	74.00	7.30	6.80	393.00	-1.00	13.17	-59.40
2020	01	18	06	54	00	35.9476	21.20	26.30	27.60	60.00	73.00	7.50	7.10	394.00	-1.00	13.17	-59.40
2020	01	18	06	55	00	35.9460	20.70	26.30	27.60	59.00	71.00	7.50	7.10	395.00	-1.00	13.17	-59.40
2020	01	18	06	56	00	35.9430	20.90	26.30	27.60	57.00	72.00	7.20	7.00	395.00	-1.00	13.17	-59.40
2020	01	18	06	57	00	35.9399	21.20	26.30	27.60	58.00	73.00	7.30	7.00	395.00	-1.00	13.17	-59.40
2020	01	18	06	58	00	35.9247	21.30	26.30	27.60	59.00	74.00	7.60	7.30	394.00	-1.00	13.17	-59.40
2020	01	18	06	59	00	35.9182	21.30	26.20	27.60	63.00	74.00	7.60	7.30	393.00	-1.00	13.17	-59.40
2020	01	18	07	00	00	35.9192	21.70	26.20	27.60	58.00	76.00	7.20	7.00	394.00	-1.00	13.17	-59.40
2020	01	18	07	01	00	35.9200	21.70	26.20	27.60	56.00	76.00	7.40	7.00	395.00	-1.00	13.17	-59.40
2020	01	18	07	02	00	35.9160	21.80	26.20	27.60	57.00	76.00	7.50	7.20	396.00	-1.00	13.17	-59.40
2020	01	18	07	03	00	35.9147	21.60	26.20	27.60	61.00	76.00	7.60	7.40	396.00	-1.00	13.17	-59.40
2020	01	18	07	04	00	35.9067	21.70	26.20	27.60	60.00	76.00	7.80	7.50	396.00	-1.00	13.17	-59.40
2020	01	18	07	05	00	35.9031	22.10	26.20	27.60	57.00	78.00	7.30	7.00	396.00	-1.00	13.17	-59.40
2020	01	18	07	06	00	35.9042	21.60	26.20	27.60	58.00	76.00	7.40	7.00	396.00	-1.00	13.17	-59.40
2020	01	18	07	07	00	35.9080	21.80	26.20	27.60	62.00	76.00	7.40	7.10	398.00	-1.00	13.17	-59.40
2020	01	18	07	08	00	35.9123	21.90	26.20	27.60	57.00	77.00	7.10	6.90	402.00	-1.00	13.17	-59.40
2020	01	18	07	09	00	35.9106	22.00	26.20	27.60	52.00	77.00	7.90	7.70	410.00	-1.00	13.17	-59.40
2020	01	18	07	10	00	35.9085	22.00	26.20	27.60	56.00	78.00	8.30	8.10	417.00	-1.00	13.17	-59.40
2020	01	18	07	11	00	35.9074	21.70	26.20	27.60	62.00	76.00	8.20	7.90	422.00	-1.00	13.17	-59.40
2020	01	18	07	12	00	35.9069	21.80	26.20	27.60	57.00	76.00	7.80	7.60	425.00	-1.00	13.17	-59.40
2020	01	18	07	13	00	35.9049	21.70	26.20	27.60	57.00	76.00	7.90	7.70	426.00	0.00	13.17	-59.40
2020	01	18	07	14	00	35.9042	21.40	26.20	27.60	60.00	75.00	8.40	8.10	427.00	0.00	13.17	-59.40
2020	01	18	07	15	00	35.9033	21.50	26.20	27.60	57.00	75.00	8.00	7.70	427.00	0.00	13.17	-59.40
2020	01	18	07	16	00	35.9050	21.50	26.20	27.60	54.00	75.00	8.20	7.80	424.00	0.00	13.17	-59.40
2020	01	18	07	17	00	35.9079	21.20	26.20	27.60	56.00	74.00	7.80	7.40	420.00	0.00	13.17	-59.40
2020	01	18	07	18	00	35.9087	21.40	26.20	27.60	54.00	74.00	7.50	7.10	414.00	0.00	13.17	-59.40
